season,md,home_team,away_team,home_goals,away_goals
2015/2016,13,1. FSV Mainz 05 II,Chemnitzer FC,0,0
2015/2016,13,Wurzburger Kickers,VfL Osnabrück,0,1
2015/2016,13,SG Sonnenhof Grossaspach,VfR Aalen,2,0
2015/2016,13,Erzgebirge Aue,1. FC Magdeburg,0,0
2015/2016,13,VfB Stuttgart,Stuttgarter Kickers,2,1
2015/2016,13,Rot-Weiß Erfurt,Fortuna Cologne,0,2
2015/2016,13,Dynamo Dresden,Energie Cottbus,0,1
2015/2016,13,SC Preußen Münster,Hansa Rostock,1,1
2015/2016,14,Fortuna Cologne,1. FSV Mainz 05 II,3,1
2015/2016,14,Werder Bremen,Erzgebirge Aue,4,0
2015/2016,14,1. FC Magdeburg,SV Wehen Wiesbaden,1,0
2015/2016,14,Holstein Kiel,Dynamo Dresden,1,2
2015/2016,14,Energie Cottbus,SC Preußen Münster,0,0
2015/2016,14,Hansa Rostock,SG Sonnenhof Grossaspach,1,3
2015/2016,14,VfR Aalen,VfB Stuttgart,1,0
2015/2016,14,VfL Osnabrück,Rot-Weiß Erfurt,1,0
2015/2016,14,Stuttgarter Kickers,Wurzburger Kickers,1,2
2015/2016,14,Chemnitzer FC,Hallescher FC,3,1
2015/2016,15,Werder Bremen,Chemnitzer FC,3,2
2015/2016,15,SC Preußen Münster,Holstein Kiel,2,0
2015/2016,15,SG Sonnenhof Grossaspach,Energie Cottbus,1,1
2015/2016,15,Wurzburger Kickers,VfR Aalen,2,2
2015/2016,15,1. FSV Mainz 05 II,VfL Osnabrück,0,0
2015/2016,15,Hallescher FC,Fortuna Cologne,1,1
2015/2016,15,Dynamo Dresden,1. FC Magdeburg,3,2
2015/2016,15,VfB Stuttgart,Hansa Rostock,3,1
2015/2016,15,Erzgebirge Aue,SV Wehen Wiesbaden,1,1
2015/2016,15,Rot-Weiß Erfurt,Stuttgarter Kickers,1,0
2015/2016,16,Hansa Rostock,Wurzburger Kickers,0,0
2015/2016,16,Energie Cottbus,VfB Stuttgart,2,2
2015/2016,16,SV Wehen Wiesbaden,Dynamo Dresden,2,2
2015/2016,16,VfL Osnabrück,Hallescher FC,2,0
2015/2016,16,Fortuna Cologne,Werder Bremen,2,1
2015/2016,16,Chemnitzer FC,Erzgebirge Aue,1,2
2015/2016,16,1. FC Magdeburg,SC Preußen Münster,3,0
2015/2016,16,Holstein Kiel,SG Sonnenhof Grossaspach,3,1
2015/2016,16,VfR Aalen,Rot-Weiß Erfurt,2,2
2015/2016,16,Stuttgarter Kickers,1. FSV Mainz 05 II,1,4
2015/2016,17,Wurzburger Kickers,Energie Cottbus,2,2
2015/2016,17,1. FSV Mainz 05 II,VfR Aalen,1,0
2015/2016,17,Rot-Weiß Erfurt,Hansa Rostock,3,2
2015/2016,17,VfB Stuttgart,Holstein Kiel,1,3
2015/2016,17,SG Sonnenhof Grossaspach,1. FC Magdeburg,1,0
2015/2016,17,SC Preußen Münster,SV Wehen Wiesbaden,0,0
2015/2016,17,Erzgebirge Aue,Dynamo Dresden,1,1
2015/2016,17,Chemnitzer FC,Fortuna Cologne,3,1
2015/2016,17,Hallescher FC,Stuttgarter Kickers,1,1
2015/2016,17,Werder Bremen,VfL Osnabrück,0,1
2015/2016,18,Dynamo Dresden,SC Preußen Münster,0,0
2015/2016,18,VfL Osnabrück,Chemnitzer FC,2,0
2015/2016,18,SV Wehen Wiesbaden,SG Sonnenhof Grossaspach,2,2
2015/2016,18,Stuttgarter Kickers,Werder Bremen,0,2
2015/2016,18,VfR Aalen,Hallescher FC,0,0
2015/2016,18,Hansa Rostock,1. FSV Mainz 05 II,1,0
2015/2016,18,Energie Cottbus,Rot-Weiß Erfurt,2,1
2015/2016,18,Holstein Kiel,Wurzburger Kickers,1,2
2015/2016,18,1. FC Magdeburg,VfB Stuttgart,2,2
2015/2016,18,Erzgebirge Aue,Fortuna Cologne,2,0
2015/2016,19,Fortuna Cologne,VfL Osnabrück,3,1
2015/2016,19,SG Sonnenhof Grossaspach,Dynamo Dresden,0,0
2015/2016,19,Chemnitzer FC,Stuttgarter Kickers,1,0
2015/2016,19,Hallescher FC,Hansa Rostock,2,0
2015/2016,19,Werder Bremen,VfR Aalen,1,1
2015/2016,19,Rot-Weiß Erfurt,Holstein Kiel,1,3
2015/2016,19,Wurzburger Kickers,1. FC Magdeburg,1,1
2015/2016,19,VfB Stuttgart,SV Wehen Wiesbaden,1,2
2015/2016,19,SC Preußen Münster,Erzgebirge Aue,0,1
2015/2016,19,1. FSV Mainz 05 II,Energie Cottbus,0,1
2015/2016,20,Werder Bremen,Hansa Rostock,1,1
2015/2016,20,VfB Stuttgart,Dynamo Dresden,1,1
2015/2016,20,VfL Osnabrück,Erzgebirge Aue,0,0
2015/2016,20,Wurzburger Kickers,SV Wehen Wiesbaden,0,0
2015/2016,20,1. FSV Mainz 05 II,Holstein Kiel,0,0
2015/2016,20,Chemnitzer FC,VfR Aalen,1,1
2015/2016,20,Fortuna Cologne,Stuttgarter Kickers,3,1
2015/2016,20,SG Sonnenhof Grossaspach,SC Preußen Münster,3,1
2015/2016,20,Hallescher FC,Energie Cottbus,1,1
2015/2016,20,Rot-Weiß Erfurt,1. FC Magdeburg,0,2
2015/2016,21,Holstein Kiel,Hallescher FC,0,4
2015/2016,21,1. FC Magdeburg,1. FSV Mainz 05 II,3,1
2015/2016,21,Erzgebirge Aue,SG Sonnenhof Grossaspach,2,0
2015/2016,21,SC Preußen Münster,VfB Stuttgart,1,2
2015/2016,21,Energie Cottbus,Werder Bremen,1,1
2015/2016,21,Hansa Rostock,Chemnitzer FC,1,0
2015/2016,21,SV Wehen Wiesbaden,Rot-Weiß Erfurt,3,0
2015/2016,21,Stuttgarter Kickers,VfL Osnabrück,2,2
2015/2016,21,Dynamo Dresden,Wurzburger Kickers,2,1
2015/2016,21,VfR Aalen,Fortuna Cologne,0,2
2015/2016,22,Hallescher FC,1. FC Magdeburg,1,2
2015/2016,22,VfL Osnabrück,VfR Aalen,2,1
2015/2016,22,1. FSV Mainz 05 II,SV Wehen Wiesbaden,0,0
2015/2016,22,Rot-Weiß Erfurt,Dynamo Dresden,3,2
2015/2016,22,Fortuna Cologne,Hansa Rostock,5,1
2015/2016,22,Stuttgarter Kickers,Erzgebirge Aue,1,1
2015/2016,22,Chemnitzer FC,Energie Cottbus,4,0
2015/2016,22,Wurzburger Kickers,SC Preußen Münster,3,0
2015/2016,22,VfB Stuttgart,SG Sonnenhof Grossaspach,0,3
2015/2016,22,Werder Bremen,Holstein Kiel,2,1
2015/2016,23,Erzgebirge Aue,VfB Stuttgart,1,0
2015/2016,23,Hansa Rostock,VfL Osnabrück,0,0
2015/2016,23,VfR Aalen,Stuttgarter Kickers,3,0
2015/2016,23,SG Sonnenhof Grossaspach,Wurzburger Kickers,1,2
2015/2016,23,Holstein Kiel,Chemnitzer FC,5,2
2015/2016,23,Dynamo Dresden,1. FSV Mainz 05 II,3,0
2015/2016,23,1. FC Magdeburg,Werder Bremen,1,1
2015/2016,23,Energie Cottbus,Fortuna Cologne,0,0
2015/2016,23,SC Preußen Münster,Rot-Weiß Erfurt,2,0
2015/2016,23,SV Wehen Wiesbaden,Hallescher FC,1,0
2015/2016,24,1. FSV Mainz 05 II,SC Preußen Münster,2,3
2015/2016,24,Chemnitzer FC,1. FC Magdeburg,0,0
2015/2016,24,VfR Aalen,Erzgebirge Aue,0,2
2015/2016,24,VfL Osnabrück,Energie Cottbus,0,0
2015/2016,24,Werder Bremen,SV Wehen Wiesbaden,1,0
2015/2016,24,Stuttgarter Kickers,Hansa Rostock,2,0
2015/2016,24,Wurzburger Kickers,VfB Stuttgart,0,0
2015/2016,24,Rot-Weiß Erfurt,SG Sonnenhof Grossaspach,0,2
2015/2016,24,Hallescher FC,Dynamo Dresden,0,0
2015/2016,24,Fortuna Cologne,Holstein Kiel,2,3
2015/2016,25,VfB Stuttgart,Rot-Weiß Erfurt,1,2
2015/2016,25,SV Wehen Wiesbaden,Chemnitzer FC,1,1
2015/2016,25,Dynamo Dresden,Werder Bremen,2,1
2015/2016,25,Holstein Kiel,VfL Osnabrück,0,1
2015/2016,25,Energie Cottbus,Stuttgarter Kickers,1,2
2015/2016,25,Hansa Rostock,VfR Aalen,3,0
2015/2016,25,SG Sonnenhof Grossaspach,1. FSV Mainz 05 II,0,3
2015/2016,25,SC Preußen Münster,Hallescher FC,0,1
2015/2016,25,1. FC Magdeburg,Fortuna Cologne,0,0
2015/2016,25,Erzgebirge Aue,Wurzburger Kickers,0,0
2015/2016,26,Rot-Weiß Erfurt,Wurzburger Kickers,1,0
2015/2016,26,Hansa Rostock,Erzgebirge Aue,0,2
2015/2016,26,Fortuna Cologne,SV Wehen Wiesbaden,4,1
2015/2016,26,VfL Osnabrück,1. FC Magdeburg,2,0
2015/2016,26,VfR Aalen,Energie Cottbus,3,0
2015/2016,26,1. FSV Mainz 05 II,VfB Stuttgart,3,1
2015/2016,26,Hallescher FC,SG Sonnenhof Grossaspach,4,1
2015/2016,26,Werder Bremen,SC Preußen Münster,0,0
2015/2016,26,Stuttgarter Kickers,Holstein Kiel,0,0
2015/2016,26,Chemnitzer FC,Dynamo Dresden,2,2
2015/2016,27,VfB Stuttgart,Hallescher FC,1,1
2015/2016,27,Dynamo Dresden,Fortuna Cologne,4,0
2015/2016,27,Erzgebirge Aue,Rot-Weiß Erfurt,2,2
2015/2016,27,SV Wehen Wiesbaden,VfL Osnabrück,0,2
2015/2016,27,Holstein Kiel,VfR Aalen,1,0
2015/2016,27,1. FC Magdeburg,Stuttgarter Kickers,2,1
2015/2016,27,Wurzburger Kickers,1. FSV Mainz 05 II,1,0
2015/2016,27,SG Sonnenhof Grossaspach,Werder Bremen,0,1
2015/2016,27,SC Preußen Münster,Chemnitzer FC,3,1
2015/2016,27,Energie Cottbus,Hansa Rostock,0,1
2015/2016,28,Hallescher FC,Wurzburger Kickers,1,3
2015/2016,28,VfL Osnabrück,Dynamo Dresden,0,3
2015/2016,28,1. FSV Mainz 05 II,Rot-Weiß Erfurt,1,0
2015/2016,28,Stuttgarter Kickers,SV Wehen Wiesbaden,1,0
2015/2016,28,VfR Aalen,1. FC Magdeburg,0,0
2015/2016,28,Energie Cottbus,Erzgebirge Aue,0,0
2015/2016,28,Fortuna Cologne,SC Preußen Münster,2,1
2015/2016,28,Werder Bremen,VfB Stuttgart,0,1
2015/2016,28,Hansa Rostock,Holstein Kiel,1,0
2015/2016,28,Chemnitzer FC,SG Sonnenhof Grossaspach,0,2
2015/2016,29,SV Wehen Wiesbaden,VfR Aalen,0,1
2015/2016,29,1. FC Magdeburg,Hansa Rostock,4,1
2015/2016,29,Dynamo Dresden,Stuttgarter Kickers,1,1
2015/2016,29,SC Preußen Münster,VfL Osnabrück,0,0
2015/2016,29,VfB Stuttgart,Chemnitzer FC,1,1
2015/2016,29,Erzgebirge Aue,1. FSV Mainz 05 II,1,0
2015/2016,29,SG Sonnenhof Grossaspach,Fortuna Cologne,1,1
2015/2016,29,Wurzburger Kickers,Werder Bremen,1,1
2015/2016,29,Rot-Weiß Erfurt,Hallescher FC,1,1
2015/2016,29,Holstein Kiel,Energie Cottbus,1,2
2015/2016,30,Holstein Kiel,Erzgebirge Aue,3,0
2015/2016,30,Fortuna Cologne,VfB Stuttgart,1,3
2015/2016,30,Chemnitzer FC,Wurzburger Kickers,0,1
2015/2016,30,Werder Bremen,Rot-Weiß Erfurt,0,1
2015/2016,30,Energie Cottbus,1. FC Magdeburg,2,0
2015/2016,30,Hansa Rostock,SV Wehen Wiesbaden,4,0
2015/2016,30,Hallescher FC,1. FSV Mainz 05 II,1,1
2015/2016,30,Stuttgarter Kickers,SC Preußen Münster,1,0
2015/2016,30,VfL Osnabrück,SG Sonnenhof Grossaspach,2,2
2015/2016,30,VfR Aalen,Dynamo Dresden,0,0
2015/2016,31,Wurzburger Kickers,Fortuna Cologne,4,1
2015/2016,31,VfB Stuttgart,VfL Osnabrück,0,1
2015/2016,31,1. FC Magdeburg,Holstein Kiel,0,1
2015/2016,31,Rot-Weiß Erfurt,Chemnitzer FC,0,2
2015/2016,31,Erzgebirge Aue,Hallescher FC,4,0
2015/2016,31,SC Preußen Münster,VfR Aalen,0,2
2015/2016,31,Dynamo Dresden,Hansa Rostock,2,2
2015/2016,31,SV Wehen Wiesbaden,Energie Cottbus,0,0
2015/2016,31,1. FSV Mainz 05 II,Werder Bremen,2,2
2015/2016,31,SG Sonnenhof Grossaspach,Stuttgarter Kickers,1,1
2015/2016,32,1. FC Magdeburg,Erzgebirge Aue,0,3
2015/2016,32,Stuttgarter Kickers,VfB Stuttgart,4,1
2015/2016,32,Holstein Kiel,SV Wehen Wiesbaden,1,1
2015/2016,32,Werder Bremen,Hallescher FC,2,0
2015/2016,32,Chemnitzer FC,1. FSV Mainz 05 II,5,1
2015/2016,32,Fortuna Cologne,Rot-Weiß Erfurt,1,3
2015/2016,32,VfL Osnabrück,Wurzburger Kickers,1,1
2015/2016,32,VfR Aalen,SG Sonnenhof Grossaspach,0,1
2015/2016,32,Hansa Rostock,SC Preußen Münster,0,0
2015/2016,32,Energie Cottbus,Dynamo Dresden,0,2
2015/2016,33,Rot-Weiß Erfurt,VfL Osnabrück,4,2
2015/2016,33,Hallescher FC,Chemnitzer FC,1,2
2015/2016,33,Wurzburger Kickers,Stuttgarter Kickers,2,1
2015/2016,33,VfB Stuttgart,VfR Aalen,1,1
2015/2016,33,SC Preußen Münster,Energie Cottbus,3,0
2015/2016,33,Erzgebirge Aue,Werder Bremen,1,0
2015/2016,33,1. FSV Mainz 05 II,Fortuna Cologne,0,1
2015/2016,33,SG Sonnenhof Grossaspach,Hansa Rostock,0,1
2015/2016,33,SV Wehen Wiesbaden,1. FC Magdeburg,0,0
2015/2016,33,Dynamo Dresden,Holstein Kiel,0,0
2015/2016,34,Fortuna Cologne,Hallescher FC,0,2
2015/2016,34,Energie Cottbus,SG Sonnenhof Grossaspach,0,5
2015/2016,34,Hansa Rostock,VfB Stuttgart,2,0
2015/2016,34,Stuttgarter Kickers,Rot-Weiß Erfurt,0,1
2015/2016,34,VfL Osnabrück,1. FSV Mainz 05 II,1,1
2015/2016,34,Holstein Kiel,SC Preußen Münster,0,0
2015/2016,34,1. FC Magdeburg,Dynamo Dresden,2,2
2015/2016,34,VfR Aalen,Wurzburger Kickers,0,1
2015/2016,34,SV Wehen Wiesbaden,Erzgebirge Aue,1,0
2015/2016,34,Chemnitzer FC,Werder Bremen,2,1
2015/2016,35,Erzgebirge Aue,Chemnitzer FC,2,0
2015/2016,35,Hallescher FC,VfL Osnabrück,1,0
2015/2016,35,1. FSV Mainz 05 II,Stuttgarter Kickers,1,2
2015/2016,35,Rot-Weiß Erfurt,VfR Aalen,2,0
2015/2016,35,Wurzburger Kickers,Hansa Rostock,2,1
2015/2016,35,SG Sonnenhof Grossaspach,Holstein Kiel,0,0
2015/2016,35,Dynamo Dresden,SV Wehen Wiesbaden,4,0
2015/2016,35,Werder Bremen,Fortuna Cologne,1,3
2015/2016,35,SC Preußen Münster,1. FC Magdeburg,1,2
2015/2016,35,VfB Stuttgart,Energie Cottbus,0,1
2015/2016,36,1. FC Magdeburg,SG Sonnenhof Grossaspach,4,0
2015/2016,36,Holstein Kiel,VfB Stuttgart,1,0
2015/2016,36,Energie Cottbus,Wurzburger Kickers,1,2
2015/2016,36,Hansa Rostock,Rot-Weiß Erfurt,3,1
2015/2016,36,VfR Aalen,1. FSV Mainz 05 II,3,2
2015/2016,36,Stuttgarter Kickers,Hallescher FC,1,0
2015/2016,36,VfL Osnabrück,Werder Bremen,3,1
2015/2016,36,Dynamo Dresden,Erzgebirge Aue,1,1
2015/2016,36,SV Wehen Wiesbaden,SC Preußen Münster,0,2
2015/2016,36,Fortuna Cologne,Chemnitzer FC,0,3
2015/2016,37,Werder Bremen,Stuttgarter Kickers,1,0
2015/2016,37,Fortuna Cologne,Erzgebirge Aue,0,2
2015/2016,37,Hallescher FC,VfR Aalen,3,1
2015/2016,37,1. FSV Mainz 05 II,Hansa Rostock,4,0
2015/2016,37,Rot-Weiß Erfurt,Energie Cottbus,0,1
2015/2016,37,Wurzburger Kickers,Holstein Kiel,1,1
2015/2016,37,VfB Stuttgart,1. FC Magdeburg,0,1
2015/2016,37,SG Sonnenhof Grossaspach,SV Wehen Wiesbaden,0,1
2015/2016,37,SC Preußen Münster,Dynamo Dresden,2,3
2015/2016,37,Chemnitzer FC,VfL Osnabrück,2,1
2015/2016,38,1. FC Magdeburg,Wurzburger Kickers,0,1
2015/2016,38,Erzgebirge Aue,SC Preußen Münster,3,0
2015/2016,38,VfL Osnabrück,Fortuna Cologne,1,3
2015/2016,38,Stuttgarter Kickers,Chemnitzer FC,0,1
2015/2016,38,VfR Aalen,Werder Bremen,1,2
2015/2016,38,Hansa Rostock,Hallescher FC,3,1
2015/2016,38,Energie Cottbus,1. FSV Mainz 05 II,2,3
2015/2016,38,Holstein Kiel,Rot-Weiß Erfurt,0,3
2015/2016,38,SV Wehen Wiesbaden,VfB Stuttgart,3,1
2015/2016,38,Dynamo Dresden,SG Sonnenhof Grossaspach,2,1
2016/2017,1,1. FC Magdeburg,Fortuna Cologne,0,3
2016/2017,1,SC Preußen Münster,VfL Osnabrück,0,1
2016/2017,1,Jahn Regensburg,Hansa Rostock,2,0
2016/2017,1,1. FSV Mainz 05 II,FSV Zwickau,2,2
2016/2017,1,SV Wehen Wiesbaden,VfR Aalen,1,2
2016/2017,1,Holstein Kiel,FSV Frankfurt,1,1
2016/2017,1,Rot-Weiß Erfurt,Hallescher FC,0,3
2016/2017,1,Chemnitzer FC,SG Sonnenhof Grossaspach,0,0
2016/2017,1,MSV Duisburg,SC Paderborn 07,1,0
2016/2017,1,Werder Bremen,Sportfreunde Lotte,0,3
2016/2017,2,FSV Zwickau,1. FC Magdeburg,0,0
2016/2017,2,Fortuna Cologne,Werder Bremen,2,0
2016/2017,2,Hansa Rostock,SC Preußen Münster,1,0
2016/2017,2,Hallescher FC,Chemnitzer FC,1,1
2016/2017,2,Sportfreunde Lotte,SV Wehen Wiesbaden,0,0
2016/2017,2,VfR Aalen,Holstein Kiel,1,0
2016/2017,2,FSV Frankfurt,Rot-Weiß Erfurt,0,1
2016/2017,2,SC Paderborn 07,1. FSV Mainz 05 II,3,1
2016/2017,2,SG Sonnenhof Grossaspach,Jahn Regensburg,3,4
2016/2017,2,VfL Osnabrück,MSV Duisburg,1,1
2016/2017,3,SV Wehen Wiesbaden,Fortuna Cologne,3,0
2016/2017,3,Jahn Regensburg,Hallescher FC,2,0
2016/2017,3,Hansa Rostock,SG Sonnenhof Grossaspach,0,0
2016/2017,3,Chemnitzer FC,FSV Frankfurt,2,1
2016/2017,3,Holstein Kiel,Sportfreunde Lotte,3,1
2016/2017,3,SC Preußen Münster,MSV Duisburg,1,1
2016/2017,3,1. FSV Mainz 05 II,VfL Osnabrück,2,2
2016/2017,3,Werder Bremen,FSV Zwickau,1,3
2016/2017,3,1. FC Magdeburg,SC Paderborn 07,3,0
2016/2017,3,Rot-Weiß Erfurt,VfR Aalen,0,0
2016/2017,4,SC Paderborn 07,Werder Bremen,1,2
2016/2017,4,VfL Osnabrück,1. FC Magdeburg,3,2
2016/2017,4,MSV Duisburg,1. FSV Mainz 05 II,4,0
2016/2017,4,SG Sonnenhof Grossaspach,SC Preußen Münster,2,0
2016/2017,4,FSV Frankfurt,Jahn Regensburg,1,1
2016/2017,4,Fortuna Cologne,Holstein Kiel,1,0
2016/2017,4,FSV Zwickau,SV Wehen Wiesbaden,0,3
2016/2017,4,VfR Aalen,Chemnitzer FC,2,2
2016/2017,4,Sportfreunde Lotte,Rot-Weiß Erfurt,2,2
2016/2017,4,Hallescher FC,Hansa Rostock,0,0
2016/2017,5,1. FC Magdeburg,MSV Duisburg,1,2
2016/2017,5,Holstein Kiel,FSV Zwickau,3,0
2016/2017,5,SV Wehen Wiesbaden,SC Paderborn 07,1,2
2016/2017,5,SG Sonnenhof Grossaspach,Hallescher FC,3,0
2016/2017,5,Hansa Rostock,FSV Frankfurt,1,1
2016/2017,5,Jahn Regensburg,VfR Aalen,0,2
2016/2017,5,SC Preußen Münster,1. FSV Mainz 05 II,1,0
2016/2017,5,Rot-Weiß Erfurt,Fortuna Cologne,3,0
2016/2017,5,Chemnitzer FC,Sportfreunde Lotte,0,1
2016/2017,5,Werder Bremen,VfL Osnabrück,4,2
2016/2017,6,VfL Osnabrück,SV Wehen Wiesbaden,1,0
2016/2017,6,FSV Frankfurt,SG Sonnenhof Grossaspach,1,3
2016/2017,6,1. FSV Mainz 05 II,1. FC Magdeburg,1,0
2016/2017,6,VfR Aalen,Hansa Rostock,1,1
2016/2017,6,SC Paderborn 07,Holstein Kiel,1,3
2016/2017,6,FSV Zwickau,Rot-Weiß Erfurt,1,2
2016/2017,6,Sportfreunde Lotte,Jahn Regensburg,3,2
2016/2017,6,Fortuna Cologne,Chemnitzer FC,1,0
2016/2017,6,MSV Duisburg,Werder Bremen,1,0
2016/2017,6,Hallescher FC,SC Preußen Münster,2,1
2016/2017,7,Jahn Regensburg,Fortuna Cologne,2,2
2016/2017,7,Hansa Rostock,Sportfreunde Lotte,1,3
2016/2017,7,SG Sonnenhof Grossaspach,VfR Aalen,2,2
2016/2017,7,Hallescher FC,FSV Frankfurt,1,1
2016/2017,7,Werder Bremen,1. FSV Mainz 05 II,2,1
2016/2017,7,Rot-Weiß Erfurt,SC Paderborn 07,1,3
2016/2017,7,SC Preußen Münster,1. FC Magdeburg,2,3
2016/2017,7,SV Wehen Wiesbaden,MSV Duisburg,3,0
2016/2017,7,Holstein Kiel,VfL Osnabrück,0,1
2016/2017,7,Chemnitzer FC,FSV Zwickau,1,0
2016/2017,8,SC Paderborn 07,Chemnitzer FC,4,2
2016/2017,8,FSV Zwickau,Jahn Regensburg,4,0
2016/2017,8,VfL Osnabrück,Rot-Weiß Erfurt,3,0
2016/2017,8,MSV Duisburg,Holstein Kiel,0,0
2016/2017,8,VfR Aalen,Hallescher FC,1,1
2016/2017,8,1. FC Magdeburg,Werder Bremen,2,0
2016/2017,8,Fortuna Cologne,Hansa Rostock,0,2
2016/2017,8,Sportfreunde Lotte,SG Sonnenhof Grossaspach,2,1
2016/2017,8,FSV Frankfurt,SC Preußen Münster,4,1
2016/2017,8,1. FSV Mainz 05 II,SV Wehen Wiesbaden,1,2
2016/2017,9,Hansa Rostock,FSV Zwickau,5,0
2016/2017,9,SV Wehen Wiesbaden,1. FC Magdeburg,0,3
2016/2017,9,Rot-Weiß Erfurt,MSV Duisburg,0,1
2016/2017,9,Jahn Regensburg,SC Paderborn 07,3,0
2016/2017,9,Hallescher FC,Sportfreunde Lotte,2,0
2016/2017,9,FSV Frankfurt,VfR Aalen,2,1
2016/2017,9,Holstein Kiel,1. FSV Mainz 05 II,3,0
2016/2017,9,Chemnitzer FC,VfL Osnabrück,3,0
2016/2017,9,SC Preußen Münster,Werder Bremen,4,0
2016/2017,9,SG Sonnenhof Grossaspach,Fortuna Cologne,2,3
2016/2017,10,FSV Zwickau,SG Sonnenhof Grossaspach,0,2
2016/2017,10,1. FSV Mainz 05 II,Rot-Weiß Erfurt,1,1
2016/2017,10,Sportfreunde Lotte,FSV Frankfurt,0,1
2016/2017,10,Fortuna Cologne,Hallescher FC,1,1
2016/2017,10,VfL Osnabrück,Jahn Regensburg,1,2
2016/2017,10,MSV Duisburg,Chemnitzer FC,1,0
2016/2017,10,SC Paderborn 07,Hansa Rostock,0,3
2016/2017,10,Werder Bremen,SV Wehen Wiesbaden,0,1
2016/2017,10,VfR Aalen,SC Preußen Münster,1,0
2016/2017,10,1. FC Magdeburg,Holstein Kiel,1,0
2016/2017,11,FSV Frankfurt,Fortuna Cologne,6,0
2016/2017,11,Chemnitzer FC,1. FSV Mainz 05 II,4,1
2016/2017,11,Hansa Rostock,VfL Osnabrück,1,2
2016/2017,11,Hallescher FC,FSV Zwickau,3,2
2016/2017,11,VfR Aalen,Sportfreunde Lotte,1,1
2016/2017,11,Holstein Kiel,Werder Bremen,3,1
2016/2017,11,Rot-Weiß Erfurt,1. FC Magdeburg,1,0
2016/2017,11,SC Preußen Münster,SV Wehen Wiesbaden,2,2
2016/2017,11,SG Sonnenhof Grossaspach,SC Paderborn 07,2,3
2016/2017,11,Jahn Regensburg,MSV Duisburg,1,2
2016/2017,12,FSV Zwickau,FSV Frankfurt,1,1
2016/2017,12,VfL Osnabrück,SG Sonnenhof Grossaspach,1,0
2016/2017,12,SC Paderborn 07,Hallescher FC,0,0
2016/2017,12,1. FSV Mainz 05 II,Jahn Regensburg,2,0
2016/2017,12,Fortuna Cologne,VfR Aalen,0,2
2016/2017,12,Sportfreunde Lotte,SC Preußen Münster,1,0
2016/2017,12,SV Wehen Wiesbaden,Holstein Kiel,0,0
2016/2017,12,1. FC Magdeburg,Chemnitzer FC,2,4
2016/2017,12,MSV Duisburg,Hansa Rostock,0,1
2016/2017,12,Werder Bremen,Rot-Weiß Erfurt,1,0
2016/2017,13,Chemnitzer FC,Werder Bremen,1,1
2016/2017,13,Rot-Weiß Erfurt,SV Wehen Wiesbaden,1,0
2016/2017,13,Sportfreunde Lotte,Fortuna Cologne,0,1
2016/2017,13,Hallescher FC,VfL Osnabrück,1,0
2016/2017,13,SG Sonnenhof Grossaspach,MSV Duisburg,0,0
2016/2017,13,Hansa Rostock,1. FSV Mainz 05 II,1,1
2016/2017,13,Jahn Regensburg,1. FC Magdeburg,1,1
2016/2017,13,FSV Frankfurt,SC Paderborn 07,3,0
2016/2017,13,SC Preußen Münster,Holstein Kiel,1,1
2016/2017,13,VfR Aalen,FSV Zwickau,0,1
2016/2017,14,FSV Zwickau,Sportfreunde Lotte,1,1
2016/2017,14,SC Paderborn 07,VfR Aalen,0,0
2016/2017,14,Fortuna Cologne,SC Preußen Münster,0,1
2016/2017,14,Holstein Kiel,Rot-Weiß Erfurt,0,0
2016/2017,14,SV Wehen Wiesbaden,Chemnitzer FC,0,3
2016/2017,14,Werder Bremen,Jahn Regensburg,3,1
2016/2017,14,1. FC Magdeburg,Hansa Rostock,1,1
2016/2017,14,1. FSV Mainz 05 II,SG Sonnenhof Grossaspach,0,2
2016/2017,14,MSV Duisburg,Hallescher FC,0,0
2016/2017,14,VfL Osnabrück,FSV Frankfurt,1,1
2016/2017,15,Jahn Regensburg,SV Wehen Wiesbaden,3,1
2016/2017,15,Hansa Rostock,Werder Bremen,1,1
2016/2017,15,SG Sonnenhof Grossaspach,1. FC Magdeburg,1,3
2016/2017,15,Hallescher FC,1. FSV Mainz 05 II,2,0
2016/2017,15,Sportfreunde Lotte,SC Paderborn 07,6,0
2016/2017,15,Chemnitzer FC,Holstein Kiel,2,2
2016/2017,15,VfR Aalen,VfL Osnabrück,1,1
2016/2017,15,Fortuna Cologne,FSV Zwickau,2,1
2016/2017,15,SC Preußen Münster,Rot-Weiß Erfurt,4,0
2016/2017,15,FSV Frankfurt,MSV Duisburg,0,0
2016/2017,16,VfL Osnabrück,Sportfreunde Lotte,3,0
2016/2017,16,MSV Duisburg,VfR Aalen,2,2
2016/2017,16,SV Wehen Wiesbaden,Hansa Rostock,1,1
2016/2017,16,SC Paderborn 07,Fortuna Cologne,1,1
2016/2017,16,Rot-Weiß Erfurt,Chemnitzer FC,1,2
2016/2017,16,Holstein Kiel,Jahn Regensburg,2,1
2016/2017,16,Werder Bremen,SG Sonnenhof Grossaspach,1,0
2016/2017,16,1. FC Magdeburg,Hallescher FC,1,0
2016/2017,16,FSV Zwickau,SC Preußen Münster,0,1
2016/2017,16,1. FSV Mainz 05 II,FSV Frankfurt,1,0
2016/2017,17,FSV Zwickau,SC Paderborn 07,3,0
2016/2017,17,Hallescher FC,Werder Bremen,2,0
